anio,carrera_grupo,carrera_nombre,estudiantes_total,estudiantes_varones,estudiantes_mujeres,nuevos_inscriptos_total,nuevos_inscriptos_varones,nuevos_inscriptos_mujeres,egresados_total,egresados_varones,egresados_mujeres,estudiantes_mujeres_pct,inscripciones_mujeres_pct
2016,Salud,Carrera No Definida,1048.0,335.0,713.0,143.0,38.0,105.0,63.0,20.0,43.0,0.6803435114503816,0.7342657342657343
2016,Salud,Ciencias de la Educacion,69.0,24.0,45.0,0.0,0.0,0.0,3.0,1.0,2.0,0.6521739130434783,
2016,Salud,Ciencias del Ambiente y Recursos Naturales,216.0,82.0,134.0,67.0,22.0,45.0,6.0,1.0,5.0,0.6203703703703703,0.6716417910447762
2016,Salud,"Computacion, Sistemas e Informatica",62.0,40.0,22.0,62.0,40.0,22.0,0.0,0.0,0.0,0.3548387096774194,0.3548387096774194
2016,Salud,Comunicacion Social,34.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7352941176470589,
2016,Salud,Construcciones,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016,Salud,Criminologia,4467.0,1368.0,3099.0,1374.0,399.0,975.0,244.0,71.0,173.0,0.6937541974479516,0.7096069868995634
2016,Salud,Dermatologia y Podologia,540.0,37.0,503.0,196.0,10.0,186.0,46.0,2.0,44.0,0.9314814814814815,0.9489795918367347
2016,Salud,Diseño Industrial,8.0,4.0,4.0,2.0,2.0,0.0,6.0,2.0,4.0,0.5,0.0
2016,Salud,Enfermeria,70687.0,14287.0,56400.0,20832.0,4201.0,16631.0,6789.0,1249.0,5540.0,0.7978836278240695,0.798339093701997
2016,Salud,Estadistica,274.0,77.0,197.0,59.0,14.0,45.0,3.0,1.0,2.0,0.718978102189781,0.7627118644067796
2016,Salud,Farmacia,12072.0,3274.0,8798.0,2030.0,567.0,1463.0,969.0,203.0,766.0,0.7287939032471835,0.7206896551724138
2016,Salud,Filosofia,632.0,210.0,422.0,37.0,16.0,21.0,26.0,8.0,18.0,0.6677215189873418,0.5675675675675675
2016,Salud,Fonoaudiologia,5244.0,234.0,5010.0,1237.0,70.0,1167.0,538.0,12.0,526.0,0.9553775743707094,0.9434114793856103
2016,Salud,Formacion Docente de Nivel Superior y Universitario,69.0,24.0,45.0,31.0,11.0,20.0,5.0,1.0,4.0,0.6521739130434783,0.6451612903225806
2016,Salud,Formacion Docente para el nivel medio y/o superior universitario y no universitario,299.0,87.0,212.0,99.0,39.0,60.0,41.0,9.0,32.0,0.7090301003344481,0.6060606060606061
2016,Salud,Genetica,981.0,345.0,636.0,226.0,81.0,145.0,58.0,15.0,43.0,0.6483180428134556,0.6415929203539823
2016,Salud,Geofisica,18.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,
2016,Salud,Geriatria y Gerontologia,137.0,40.0,97.0,19.0,5.0,14.0,10.0,5.0,5.0,0.708029197080292,0.7368421052631579
2016,Salud,Higiene y Seguridad Industrial,281.0,169.0,112.0,77.0,46.0,31.0,7.0,5.0,2.0,0.398576512455516,0.4025974025974026
2016,Salud,Ingenieria Civil,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,
2016,Salud,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",64.0,57.0,7.0,64.0,57.0,7.0,0.0,0.0,0.0,0.109375,0.109375
2016,Salud,Ingenieria Mecanica,9.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
2016,Salud,Ingenieria en Construcciones,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,
2016,Salud,Instrumentacion Quirurgica,4236.0,474.0,3762.0,2001.0,242.0,1759.0,609.0,38.0,571.0,0.8881019830028328,0.8790604697651174
2016,Salud,Kinesiologia,22279.0,9557.0,12722.0,6206.0,2881.0,3325.0,1343.0,558.0,785.0,0.5710310157547466,0.5357718337093136
2016,Salud,Laboratorio,2061.0,368.0,1693.0,499.0,91.0,408.0,118.0,22.0,96.0,0.8214459000485201,0.8176352705410822
2016,Salud,Medicina,100821.0,35487.0,65334.0,27882.0,9043.0,18839.0,7781.0,3049.0,4732.0,0.6480197577885559,0.6756688903235062
2016,Salud,Musica,1548.0,503.0,1045.0,404.0,156.0,248.0,109.0,42.0,67.0,0.6750645994832042,0.6138613861386139
2016,Salud,Nutricion,26243.0,3493.0,22750.0,7385.0,1288.0,6097.0,1442.0,114.0,1328.0,0.8668978394238464,0.8255924170616113
2016,Salud,Obstetricia,3253.0,167.0,3086.0,1340.0,68.0,1272.0,303.0,19.0,284.0,0.9486627728250845,0.9492537313432836
2016,Salud,Odontologia,21334.0,5806.0,15528.0,4428.0,1197.0,3231.0,2155.0,620.0,1535.0,0.7278522546170432,0.7296747967479674
2016,Salud,"Paisajismo, Jardineria y Floricultura",152.0,61.0,91.0,66.0,25.0,41.0,2.0,0.0,2.0,0.5986842105263158,0.6212121212121212
2016,Salud,Produccion Animal,63.0,47.0,16.0,1.0,1.0,0.0,4.0,4.0,0.0,0.25396825396825395,0.0
2016,Salud,Produccion e Ingenieria Agropecuaria,62.0,8.0,54.0,62.0,8.0,54.0,0.0,0.0,0.0,0.8709677419354839,0.8709677419354839
2016,Salud,Psicologia,2600.0,460.0,2140.0,1044.0,196.0,848.0,120.0,26.0,94.0,0.823076923076923,0.8122605363984674
2016,Salud,Psicopedagogia,152.0,27.0,125.0,80.0,13.0,67.0,5.0,0.0,5.0,0.8223684210526315,0.8375
2016,Salud,Quimica,229.0,61.0,168.0,101.0,10.0,91.0,12.0,3.0,9.0,0.7336244541484717,0.900990099009901
2016,Salud,Quirofano,1968.0,256.0,1712.0,612.0,87.0,525.0,45.0,9.0,36.0,0.8699186991869918,0.8578431372549019
2016,Salud,Radiologia y Diagnostico por Imagenes,7918.0,2758.0,5160.0,2041.0,597.0,1444.0,716.0,240.0,476.0,0.6516797171002778,0.7074963253307203
2016,Salud,Salud Publica,2027.0,580.0,1447.0,450.0,132.0,318.0,339.0,109.0,230.0,0.7138628515046868,0.7066666666666667
2016,Salud,Sanidad y Saneamiento Ambiental,4002.0,1229.0,2773.0,1148.0,314.0,834.0,248.0,97.0,151.0,0.6929035482258871,0.7264808362369338
2016,Salud,Teatro y Danza,33.0,4.0,29.0,10.0,2.0,8.0,0.0,0.0,0.0,0.8787878787878788,0.8
2016,Salud,Tecnologia y Ciencias Aplicadas,147.0,69.0,78.0,38.0,19.0,19.0,14.0,6.0,8.0,0.5306122448979592,0.5
2016,Salud,Terapia Ocupacional,7431.0,663.0,6768.0,1785.0,231.0,1554.0,451.0,34.0,417.0,0.910779168348809,0.8705882352941177
2016,Salud,Veterinaria,18169.0,7291.0,10878.0,3410.0,1138.0,2272.0,913.0,443.0,470.0,0.5987120920248775,0.6662756598240469
2016,Salud,optica,372.0,112.0,260.0,112.0,33.0,79.0,49.0,18.0,31.0,0.6989247311827957,0.7053571428571429
2016,Sociales,Accidentologia,4075.0,2957.0,1118.0,862.0,623.0,239.0,568.0,430.0,138.0,0.2743558282208589,0.27726218097447797
2016,Sociales,Administracion Hospitalaria y de Sistemas de Salud,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,
2016,Sociales,Administracion Hotelera,752.0,320.0,432.0,231.0,106.0,125.0,112.0,32.0,80.0,0.574468085106383,0.5411255411255411
2016,Sociales,Administracion Publica,683.0,222.0,461.0,167.0,46.0,121.0,92.0,27.0,65.0,0.6749633967789166,0.7245508982035929
2016,Sociales,Administracion de Empresas Agropecuarias,12.0,9.0,3.0,12.0,9.0,3.0,2.0,2.0,0.0,0.25,0.25
2016,Sociales,Administracion y Gestion Cultural,139.0,32.0,107.0,34.0,6.0,28.0,20.0,5.0,15.0,0.7697841726618705,0.8235294117647058
2016,Sociales,Antropologia,7030.0,2551.0,4479.0,1240.0,501.0,739.0,265.0,84.0,181.0,0.637126600284495,0.5959677419354839
2016,Sociales,Arqueologia,405.0,157.0,248.0,66.0,29.0,37.0,29.0,9.0,20.0,0.6123456790123457,0.5606060606060606
2016,Sociales,Arquitectura y Urbanismo,425.0,164.0,261.0,198.0,90.0,108.0,11.0,6.0,5.0,0.6141176470588235,0.5454545454545454
2016,Sociales,Artes Audiovisuales,1505.0,604.0,901.0,462.0,183.0,279.0,159.0,66.0,93.0,0.598671096345515,0.6038961038961039
2016,Sociales,Artes Plasticas,949.0,135.0,814.0,242.0,36.0,206.0,67.0,3.0,64.0,0.8577449947312961,0.8512396694214877
2016,Sociales,Bibliotecologia y Documentacion,92.0,18.0,74.0,30.0,1.0,29.0,9.0,0.0,9.0,0.8043478260869565,0.9666666666666667
2016,Sociales,Carrera No Definida,1149.0,471.0,678.0,469.0,298.0,171.0,24.0,14.0,10.0,0.5900783289817232,0.3646055437100213
2016,Sociales,Ciencia Politica,18044.0,8902.0,9142.0,5295.0,2760.0,2535.0,1028.0,465.0,563.0,0.5066504101086233,0.47875354107648727
2016,Sociales,Ciencias de la Educacion,941.0,227.0,714.0,234.0,58.0,176.0,182.0,48.0,134.0,0.7587672688629118,0.7521367521367521
2016,Sociales,Comercializacion y Marketing,320.0,122.0,198.0,114.0,41.0,73.0,46.0,15.0,31.0,0.61875,0.6403508771929824
2016,Sociales,Comercio Internacional,25.0,15.0,10.0,20.0,17.0,3.0,20.0,17.0,3.0,0.4,0.15
2016,Sociales,"Computacion, Sistemas e Informatica",359.0,310.0,49.0,89.0,79.0,10.0,29.0,22.0,7.0,0.13649025069637882,0.11235955056179775
2016,Sociales,Comunicacion Social,43061.0,17337.0,25724.0,9736.0,4212.0,5524.0,2381.0,737.0,1644.0,0.5973851048512575,0.567378800328677
2016,Sociales,Criminologia,935.0,705.0,230.0,553.0,394.0,159.0,25.0,19.0,6.0,0.24598930481283424,0.2875226039783002
2016,Sociales,Derecho y Ciencias Juridicas,422.0,252.0,170.0,201.0,130.0,71.0,73.0,47.0,26.0,0.4028436018957346,0.35323383084577115
2016,Sociales,Diseño Grafico,4516.0,1621.0,2895.0,873.0,326.0,547.0,227.0,72.0,155.0,0.6410540301151462,0.6265750286368843
2016,Sociales,Economia,555.0,329.0,226.0,259.0,136.0,123.0,12.0,5.0,7.0,0.4072072072072072,0.4749034749034749
2016,Sociales,Educacion Inicial,10.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0,9.0,1.0,
2016,Sociales,Filosofia,8097.0,4741.0,3356.0,1886.0,1100.0,786.0,184.0,107.0,77.0,0.4144744967271829,0.41675503711558853
2016,Sociales,Formacion Docente para el nivel medio y/o superior universitario y no universitario,20498.0,8089.0,12409.0,5085.0,2128.0,2957.0,1229.0,463.0,766.0,0.6053761342570007,0.5815142576204523
2016,Sociales,Geografia,70.0,32.0,38.0,2.0,1.0,1.0,0.0,0.0,0.0,0.5428571428571428,0.5
2016,Sociales,Gestion y Administracion de Empresas,511.0,191.0,320.0,337.0,141.0,196.0,5.0,2.0,3.0,0.6262230919765166,0.5816023738872403
2016,Sociales,Higiene y Seguridad Industrial,1840.0,1459.0,381.0,978.0,758.0,220.0,137.0,111.0,26.0,0.20706521739130435,0.2249488752556237
2016,Sociales,Historia,14637.0,7634.0,7003.0,3540.0,1980.0,1560.0,266.0,121.0,145.0,0.47844503655120585,0.4406779661016949
2016,Sociales,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",69.0,47.0,22.0,18.0,12.0,6.0,34.0,21.0,13.0,0.3188405797101449,0.3333333333333333
